Rejoint
numero,refOrganisme,codeMembre,idReunion
24026,10,76844,682
42830,6,30471,1758
20968,6,30116,1471
420,10,81216,101
48344,7,76619,658
3195,6,18277,1758
34783,4,24559,1903
30870,9,28273,1418
33940,3,61631,2036
18722,2,94000,631
24312,8,59310,142
5314,4,22883,1695
17108,6,70276,1955
5634,8,93966,145
41381,2,16489,2021
24899,4,21467,56
13239,9,43071,967
8381,2,67086,1125
33896,8,48829,149
29101,9,39688,1323
2295,1,28831,568
45927,1,54567,121
32607,2,12234,1754
22980,6,29750,1563
402,3,39584,1250
9741,3,18666,575
27310,7,48505,1670
6195,9,21663,1504
17314,6,63580,1971
3330,8,68995,690
47921,5,34089,951
3694,9,39769,1822
46352,2,97159,1464
31186,9,13540,2027
21768,8,35988,871
24552,4,30553,863
20322,4,69600,1526
22024,5,39226,1421
1130,7,84696,1127
10248,8,35181,428
46424,8,48578,153
23593,8,52795,1082
36894,5,60733,1067
5178,6,16977,341
28679,3,84351,1498
37226,1,98290,914
41159,1,78505,68
29587,5,32105,27
37619,10,60872,89
41575,6,47366,857
44799,1,11066,466
17749,7,55034,1793
40545,10,71871,1363
17309,10,13272,1295
37139,4,60333,580
11820,7,28770,7
37310,7,95864,904
3430,4,27517,1035
16205,3,34685,1658
49990,6,58616,1467
30952,8,49929,1720
31430,2,26940,1005
43557,4,18317,218
33913,6,24539,142
28001,2,89129,348
21998,8,50909,996
16631,10,44286,37
3327,7,58144,200
44874,3,14282,785
8339,7,69247,1498
34644,5,15981,1856
12989,6,89511,1077
9930,7,34989,905
13488,2,38271,417
34833,9,15795,2098
35039,9,68162,618
5271,2,31368,775
5563,8,79395,177
45244,8,62627,2065
25396,6,86643,1592
48713,5,97140,470
36557,3,64293,1522
32645,5,21830,1985
8518,4,30027,1645
11061,2,20509,1958
29753,8,38185,264
7172,3,40138,94
25162,7,68669,734
6333,10,51243,1820
32796,8,63986,1187
46283,7,37524,554
47146,5,89719,139
9632,2,91826,574
33270,5,38217,771
7286,9,28247,2008
33491,8,28988,1794
49318,9,47727,501
48914,3,96712,1233
16202,3,58337,997
44325,8,89917,2021
49630,9,71402,74
19812,10,69095,186
1875,2,65655,183
40042,8,88492,650
36363,9,19813,198
41964,10,91398,1607
31696,3,60467,462
27850,7,78780,591
5374,5,72496,491
32811,4,17380,1275
30477,4,35337,757
37282,10,38933,625
41310,9,59736,348
35853,7,80176,871
4595,2,46187,739
2547,10,66987,1928
10522,5,72718,1810
11060,7,30935,2010
19691,9,62601,1075
22135,5,95336,1793
13865,5,35985,1297
32183,5,94309,588
30290,8,84010,1737
934,5,46296,457
16719,8,89718,158
1986,9,90876,1904
7079,7,78199,1172
2774,7,44693,294
30502,2,46709,940
45947,8,26897,1191
37977,6,89090,606
28359,8,24548,815
44914,2,42449,1333
43438,10,31757,397
1918,6,68828,1777
20824,6,66832,2026
44625,2,86196,92
33878,3,15687,1039
45296,2,13446,1385
1905,2,69288,950
44643,4,69036,1973
39825,7,44374,1600
30889,9,26252,123
5032,10,76491,701
1973,6,73205,1090
5937,8,41943,1856
31610,2,73034,1315
26196,5,18095,804
4781,1,79813,547
34570,1,81449,555
44219,4,40060,1298
11593,4,57652,326
42780,4,51038,2062
36941,4,33039,883
41215,7,78291,782
12350,1,49180,1819
2719,9,15818,1001
35584,8,93337,1327
34126,8,33683,998
34760,9,25564,1230
1338,2,35325,1672
28247,6,92768,1438
8059,2,79198,1983
43124,4,20974,1751
28912,1,53170,107
31133,2,86398,434
31689,10,24555,1537
24365,6,31876,1041
41857,7,13399,1234
46828,9,94264,1744
10228,6,44342,1036
26616,1,65471,2045
48901,6,12473,1053
33872,9,35574,867
35680,1,98879,324
20468,5,25683,1578
2823,8,43607,313
2622,7,87309,1659
1877,10,76244,2038
16082,3,23090,828
5857,7,99675,650
22552,10,18466,1401
31349,9,63651,67
13645,9,91608,1851
46352,6,82373,2071
542,10,89968,1715
35907,3,17347,1060
15436,7,42200,1463
7728,8,11309,1759
23401,4,96715,1006
18331,8,75177,66
38326,7,72100,321
9889,2,11171,1050
43263,3,35905,498
24783,7,33572,1682
43457,2,90131,378
7996,2,62897,587
49459,9,35514,634
8000,6,46222,1967
48639,2,37685,290
28417,9,80695,1489
31620,4,67426,394
48050,1,67705,2066
14123,7,68222,1576
20744,2,81195,1387
41133,3,24499,1749
2773,2,55964,260
43027,7,46757,682
28529,9,21139,778
46498,5,55643,464
34950,6,88448,124
29305,3,26743,723
5357,2,75866,1827
45786,10,80798,894
39703,2,36860,856
48553,10,48906,953
30964,8,38416,1580
6644,9,47876,453
312,1,28034,129
25574,6,22004,340
12512,10,81478,998
37659,2,57509,244
26511,8,99671,125
455,8,20808,1931
33529,7,99170,340
36602,4,91002,193
2140,8,32796,589
46544,1,60622,603
44648,7,33041,1829
38601,2,50024,38
42460,8,72081,1346
4850,1,34110,890
18949,8,57934,757
8024,4,75444,705
10762,6,62446,1645
11311,7,59504,223
5321,8,14289,1762
43125,1,18145,1837
1194,1,46286,531
17015,10,86449,310
26688,3,55202,1037
35025,4,40129,1268
4008,2,32886,1030
35558,6,87445,915
1414,6,68503,1777
35309,6,64132,1783
3521,1,53174,1831
19787,9,12521,713
10696,1,16349,395
7080,6,87776,1147
38647,6,36226,1624
39776,9,14053,1397
40494,6,43217,2026
33177,9,75805,216
27975,1,66943,529
36424,3,56370,10
28145,8,28655,1772
35048,7,80433,1152
3362,9,46502,1974
34686,1,64620,1744
10396,9,98689,1772
5960,8,97054,969
3286,8,33104,1947
12822,1,70333,105
43889,9,78981,1594
4536,4,24652,11
30529,8,37208,798
4738,6,55690,1554
16754,9,47387,1698
16320,5,65720,1009
8769,3,31356,1178
34688,9,20554,1555
21906,10,45911,324
30500,2,71775,587
26596,9,78379,1935
2732,3,34272,1498
29079,10,78270,90
10058,4,67056,283
24836,1,63989,490
49003,5,75888,673
33973,8,68341,276
17092,3,94475,1004
16898,5,92969,43
29799,7,14076,1107
23295,5,62434,94
17631,1,99178,590
3559,5,96614,380
34009,7,94471,1992
11727,9,36324,493
19098,5,22252,1464
19885,4,46817,443
4639,10,92000,1679
8529,6,64485,1314
11919,3,48892,1892
19484,9,96189,2037
8169,1,29132,1479
39189,1,32992,1549
31007,6,90098,347
19204,5,99576,263
491,6,20895,1304
12735,5,50934,819
20739,6,98780,1338
20026,10,69566,816
40473,7,69279,1892
26805,8,72258,328
48970,1,22661,573
36158,4,72349,87
28324,9,43258,9
9394,7,72115,1710
22228,8,97973,434
44929,3,68503,137
43777,3,16118,1209
4946,5,90090,1406
22436,7,26213,938
35513,2,32210,879
46156,5,15484,1941
46582,8,52955,13
186,5,80557,2092
14397,8,58992,147
32102,5,90055,1462
27540,2,52704,517
5586,6,92411,1391
6125,2,82078,1174
1869,1,26692,111
10102,9,22451,1916
14548,4,66917,707
34535,2,16350,669
28515,8,76611,502
10277,7,28204,492
28924,6,15677,1539
45393,3,33899,471
21109,1,42418,298
33752,9,41465,1726
19481,8,54255,92
2086,10,73313,2017
45771,5,99616,593
36264,7,60382,103
14619,7,40725,968
18738,3,67141,119
48764,10,38246,214
9995,10,90305,1318
34917,3,14617,966
34179,7,28674,1481
5088,7,43053,193
21980,8,32928,2065
40116,3,32643,1276
35052,10,63966,1805
15744,2,20872,351
26072,4,95322,1802
28317,1,21163,1758
34337,5,56676,739
6987,3,22676,487
24849,10,24967,28
13611,10,99433,1976
41782,10,70577,1471
12636,10,75312,1635
1005,10,64728,1790
29540,5,79758,725
36532,3,42123,905
43261,9,53651,1106
43989,7,71681,269
12638,7,22639,601
26147,2,88428,1489
45395,5,77906,1545
14768,9,28272,82
4349,1,35897,1465
33538,2,36237,487
45251,7,67443,1808
40588,3,70588,1523
37214,1,68991,605
30963,7,45006,688
26000,10,64772,1312
16510,9,97928,460
31384,9,24080,1456
26501,7,67813,1788
42081,9,70940,160
43479,7,43936,1378
15681,5,55596,1512
48399,10,22304,2
25402,3,26184,1478
41136,3,45737,670
31615,2,14723,1445
10163,7,70770,758
1104,10,89259,249
27001,6,81721,2089
10474,9,55131,1844
28343,1,50793,844
2213,1,67069,221
16121,2,44227,1397
41729,7,46308,716
30895,5,68214,1308
25573,6,49880,1566
2488,1,14491,1957
45079,9,62057,842
7214,8,76163,1018
4615,9,66796,162
14819,1,36350,210
19562,5,21514,2086
187,10,65245,314
12330,6,69611,1271
48113,4,80920,798
35581,6,58653,658
39243,10,24753,234
12971,5,58290,1954
42509,8,72307,1357
37295,1,22668,1266
12382,2,99178,2023
12861,10,74642,2048
4912,7,11270,986
15341,10,16381,527
31183,10,96446,1215
16069,9,46177,1011
18739,1,25446,537
31462,2,13977,268
42212,6,19213,1658
32907,3,49839,226
11805,5,53737,1311
31808,6,31086,1360
15187,1,54118,552
36851,10,55239,859
1865,4,31255,1406
11610,3,92852,447
915,2,31167,1092
12310,8,26018,480
16986,10,29282,2036
26504,1,66062,999
11746,8,18415,1951
28857,3,25482,705
1308,10,38294,349
13552,10,67153,856
48894,6,23116,751
20720,8,95339,619
14211,2,48637,2093
14869,10,33695,1141
40561,1,74846,318
43930,2,13528,1102
17281,3,11681,1110
26838,6,95451,761
10821,8,64546,596
41265,4,24425,66
17346,2,78486,368
21835,9,84664,2050
13799,10,88001,406
40352,9,37759,1726
24464,2,35898,808
39420,1,26920,1764
16858,10,64445,1171
6165,7,81880,1438
44745,1,55633,1442
38894,6,14562,620
11706,4,30589,1426
11849,1,32869,612
23768,7,90197,1161
18998,2,34304,1401
29775,5,44452,838
36045,4,14315,193
49795,7,52871,1069
25089,5,77277,641
25085,4,79989,199
22024,3,12461,431
23913,1,62517,1935
49614,10,65182,1299
45229,6,29039,364
23510,6,95586,746
22811,7,53470,1941
29600,6,92177,116
1351,6,65699,14
30699,4,31800,929
3913,1,94823,353
43636,1,73853,108
42219,4,26711,1485
37703,10,62511,220
10138,10,53901,1831
40477,8,55892,787
19991,10,53706,1716
45171,9,95684,704
21406,2,69206,1250
45106,7,77295,1504
47085,10,56671,1430
43472,2,73172,583
27731,2,54703,898
45908,8,91105,902
36180,3,74913,2014
31127,9,59790,1816
22311,8,47441,152
40723,8,70368,1669
42749,8,90665,905
33976,1,45564,340
36254,7,17052,1072
6704,7,38242,998
35228,6,49085,466
24942,9,75350,542
16038,6,22677,24
17267,3,91515,1571
16008,8,74963,551
35477,8,86156,1918
9305,5,25458,956
43272,2,42619,1585
17228,10,92206,990
3927,4,81491,859
2775,3,20125,595
26360,9,86983,1016
42932,3,33327,286
1127,5,74885,1902
12299,4,11598,2032
42031,6,47719,674
14657,1,89005,272
12199,4,85087,904
35014,7,94006,910
36032,7,17944,2013
23559,5,78362,1285
42257,10,26866,170
21906,2,68432,459
14037,6,53167,1335
43862,5,82794,212
23876,7,52569,521
47426,3,23304,1577
41032,2,73886,1574
45982,6,94658,233
25007,9,67288,1785
6228,3,24468,1871
2107,2,42125,1595
43914,10,30478,1570
26074,8,86334,1428
42950,5,63007,752
30711,9,39104,1881
41861,7,36939,1119
3599,7,29908,152
18648,6,85094,87
12310,1,27054,628
27178,6,40180,1986
14694,7,89955,844
32227,2,61267,398
11709,2,78414,1504
43527,7,23368,1288
21810,5,40987,2059
47877,5,16808,1621
19886,10,25863,859
9294,9,64887,1065
6897,9,55806,1646
3167,2,37267,1583
32503,7,68061,1410
48872,6,35835,1483
43815,2,13387,700
30663,8,78576,1895
15573,3,34013,402
11529,3,46431,1103
42374,8,17780,224
16730,9,72234,961
48626,10,83542,172
27370,8,41069,755
24042,2,61906,604
20450,2,82576,1383
5372,1,18964,1250
6921,5,42107,199
25598,4,58860,1925
19359,10,82157,1450
4376,9,22957,350
3327,3,89803,1996
48727,7,46186,1834
13356,6,36166,2086
21240,4,70916,1354
19987,10,90475,530
29588,10,30009,1699
4522,6,75439,1095
31914,1,42373,1007
16653,1,53444,1711
41878,9,51603,915
13761,3,70064,175
43503,4,88115,91
6430,5,53369,98
48215,1,18582,220
21702,7,43639,94
13841,4,57680,704
26597,4,63248,552
15558,5,54387,546
42642,5,12937,1693
39909,9,53430,93
10005,2,43198,855
26233,4,35767,271
36435,5,23432,204
48933,10,60248,932
38314,2,54630,554
23282,7,89619,1828
7834,9,35257,139
25673,6,38771,636
4958,7,69723,203
37910,9,82216,353
41599,5,18255,1704
8819,2,46148,238
26269,3,39767,242
24994,9,97726,1058
6506,4,60772,1223
34128,9,46403,1851
44117,8,26225,1767
42011,1,61904,958
24825,9,90303,1532
26249,9,94677,521
44370,10,54210,1878
6552,5,56605,527
4163,5,81361,1483
6663,4,35829,935
33089,1,72661,1545
41725,1,62895,1219
33309,8,24024,703
676,10,17780,1141
39993,9,74673,1149
44983,5,60874,464
42464,6,49055,252
49785,9,13895,999
33746,8,88686,1564
11080,8,13812,676
9430,1,94631,933
39495,3,18419,1725
6666,9,24790,1933
37590,3,88205,1666
38165,6,63311,231
3624,10,73169,6
43803,7,35000,1755
37108,9,20646,874
47756,5,24415,1708
12606,2,42382,1880
8176,3,64941,1204
19843,7,44754,470
19317,8,58630,737
48881,4,61960,1382
24191,1,74354,1418
36773,6,39836,1823
3744,7,47535,43
44838,1,44813,189
39004,10,99925,1408
29424,10,73487,117
30239,1,17313,463
45992,10,44040,1022
14714,3,73250,427
19009,1,52255,1761
28471,10,22612,1886
4087,2,20646,1240
12057,1,61166,1243
42683,8,84611,209
20121,1,39238,1472
19934,8,15568,1610
32134,6,20809,1490
7306,10,18042,1131
46783,7,61111,181
5974,2,86267,574
27275,9,68415,225
21245,5,65273,563
47637,10,85672,550
28430,8,38142,571
39768,8,30498,1504
1767,7,38432,967
21660,9,79532,1327
5833,2,38074,1364
5005,9,20154,504
33920,7,58418,664
20995,2,50537,2040
8002,9,75009,1926
1252,6,19962,1206
42,4,50905,534
5618,5,60497,864
19296,3,69325,1354
32196,7,96287,1494
33841,6,63639,1738
3998,4,50635,1347
23492,7,73125,1354
25207,3,96059,888
25165,4,29001,1309
31436,5,70885,1643
32318,2,75235,1610
27252,7,63089,157
28892,10,86039,1507
33890,3,48227,2064
4760,1,34950,1122
6242,3,50340,1569
7767,1,40924,16
17922,10,37100,1486
6122,6,97304,227
4245,7,37682,778
17189,10,96669,1244
20052,10,15085,927
22719,5,43263,153
30008,8,26941,1046
29059,1,68894,267
32370,8,39617,1164
32283,5,26015,1960
46931,10,46474,1794
37221,2,17644,1083
38572,3,37919,31
548,10,27665,611
25518,2,52811,1800
42998,2,68372,1299
49370,8,74635,130
14694,8,31788,808
40276,4,32022,2081
49994,6,15977,707
35714,10,52941,1392
29268,9,69501,1287
44127,5,31022,497
40556,10,39933,1681
46010,8,80323,98
22987,7,20072,946
24099,3,89270,1886
6911,3,37598,1094
48944,8,71904,1722
2898,7,93718,778
8266,7,11165,1654
41281,7,58725,126
45295,7,80070,384
22309,7,60969,1775
1603,4,77072,1060
49913,2,43482,597
30758,5,34320,364
5710,4,22202,887
45245,6,47942,795
16099,4,94371,1613
18869,6,29065,791
8585,1,40751,1880
21562,8,28964,1898
26255,8,66079,1017
31788,3,52793,1953
39871,4,95431,182
43731,3,75829,889
39515,9,97710,1455
48847,10,11810,36
36830,9,99473,849
5115,4,46385,1163
30916,4,48545,1455
47699,10,18127,1934
38594,2,68377,2096
14333,8,31982,722
45703,2,90219,329
49858,1,73060,437
12267,5,39188,554
10595,5,91942,1986
44622,6,80571,1229
5383,10,96384,1853
1471,5,73141,1857
26953,5,34017,563
9251,1,61590,339
23166,4,37401,1877
49810,3,76739,1517
31111,8,17396,349
46854,5,71314,532
37933,4,31728,1838
39942,9,45073,115
45734,3,24305,1509
32325,8,15130,1520
17828,7,68345,655
39509,9,95366,1810
14051,8,77305,1399
2527,6,39759,1424
35615,6,15155,1789
22243,6,25442,961
46515,3,77947,1463
16481,2,86402,1367
36819,9,45962,1065
45148,3,40031,828
2892,8,19719,323
17901,5,47399,2068
42482,2,44007,1033
2626,6,81834,625
16815,2,18459,433
46658,1,40855,764
44668,6,54811,1040
3215,8,93509,961
18101,4,14143,1480
11909,7,96820,128
49829,4,45622,47
5717,3,93528,812
19926,10,26852,1919
15520,4,73347,1306
47695,2,58679,124
24910,1,36194,397
32785,1,86219,487
2716,10,48839,1262
661,9,90573,1442
33686,9,28545,1006
24923,7,96351,176
47812,2,85650,1962
49112,8,93971,1417
32403,5,73584,535
18906,10,90618,1271
683,6,16868,1571
2793,6,73932,1727
35026,3,63225,748
8045,7,92538,1909
30319,5,86505,43
25514,9,36824,1891
19157,5,87561,2026
33248,9,61668,376
33421,6,16990,833
12634,6,78385,866
16742,3,52579,338
43774,2,72568,2031
13459,1,50235,382
24931,7,29246,776
14389,10,70213,100
20762,7,53394,566
36742,7,31105,85
21740,4,35247,2030
35507,4,86808,1125
2685,4,53901,1870
48509,10,77358,348
6088,10,24807,304
6041,9,86520,468
5048,4,44661,1275
4316,3,18011,1973
8196,2,95161,518
30771,9,84745,595
23860,7,13782,258
4393,7,54654,1387
22754,3,91028,1875
45990,6,85107,1879
2666,5,18604,1501
18045,4,57495,1372
13708,3,52083,109
8856,7,98454,2029
19059,8,49668,155
41799,7,46755,110
25232,8,41123,1748
1618,4,85189,2090
18947,9,41694,1099
26520,9,65275,1837
1441,2,56267,196
44053,2,20730,1556
13571,2,11981,670
806,2,18666,355
15311,8,66267,1569
44595,1,94339,1397
28608,7,34450,109
29329,7,52460,468
46636,7,46104,1699
3155,9,23087,863
14112,2,33500,985
26326,10,31179,723
190,1,22051,581
13686,10,96971,977
21014,7,16956,1254
29706,7,17619,372
28268,1,52176,1261
31838,8,67004,1475
3434,4,12430,2010
31523,4,91201,1965
32180,2,46126,312
28769,2,26417,768
12643,9,17059,1368
47737,7,99870,1085
48549,6,61995,903
12563,8,95528,615
11799,10,42021,1964
732,5,52969,1420
40936,6,25326,753
5501,9,37390,301
38709,6,37393,1750
2349,2,62044,1755
23306,4,69841,1642
29504,7,20197,428
27469,4,79256,1004
14441,4,21439,433
24599,3,51923,355
30048,3,89288,1072
5219,4,62202,110
38785,10,36445,1111
47434,1,93129,596
17585,9,76309,1626
48471,6,21461,1042
37722,2,90208,443
24315,4,63315,537
21327,5,51710,594
1655,9,17310,1421
17326,9,20251,686
40461,1,12383,548
12116,10,55852,1718
49726,8,74846,410
43202,8,51775,2076
21747,9,90709,618
23030,6,61259,226
8734,4,72737,1782
38462,2,62081,1774
16648,5,53772,1982
11920,2,33880,754
44958,2,78110,23
22352,7,53854,297
39516,5,37574,192
34722,3,15338,1762
1007,3,43450,318
2444,4,25551,1961
33323,6,84284,705
27556,1,71206,632
8441,10,29431,513
32390,8,11927,376
34761,1,59868,906
20551,9,17991,225
5002,7,82618,1532
37798,6,22833,645
33155,10,34426,574
37172,7,53729,1044
20907,4,83503,1241
23893,5,52499,1385
7154,3,49091,1521
14115,8,57214,65
28388,2,93055,242
5681,5,61330,948
17871,4,43211,996
23731,7,70971,822
15695,7,62669,937
9084,10,75531,729
38915,10,88836,371
48593,2,78882,1194
49193,7,74319,1849
11072,1,67651,948
40640,1,38495,140
8167,9,54232,495
22327,1,92275,956
7106,4,34563,1897
47717,4,52861,1840
27879,8,44436,337
1704,4,35866,1531
41783,4,76690,1584
43677,1,88967,456
31035,3,28661,1054
22072,1,93184,379
10180,5,62589,761
25496,5,97116,766
43531,4,38239,492
19045,4,57316,1152
14022,10,84515,223
48153,2,96360,1506
26161,6,86848,84
7052,5,98968,456
40429,4,55325,567
43655,9,76313,204
34525,3,39844,869
2350,9,59808,1615
18021,1,85476,1789
16116,7,40393,1668
33770,10,55588,901
34200,1,43618,341
41288,5,50542,1535
495,6,69280,779
38486,5,23061,181
13819,3,88601,481
5257,5,11525,1822
32899,6,45729,350
3404,7,41769,1736
39834,7,76286,56
30468,9,21142,1493
20800,6,36083,567
47645,4,60494,1063
33269,6,45512,36
47385,5,90261,1093
40496,6,59687,1735
27968,2,59238,1671
9219,3,87440,918
16043,9,64405,598
18641,5,88349,1357
12896,8,19667,1158
38985,6,42476,240
24882,9,53673,1012
16685,10,27313,1297
34880,3,33701,1411
41210,2,34296,899
44791,6,82975,1054
27918,7,46415,834
43723,4,65957,246
14961,7,80053,1929
4738,3,38978,247
19197,3,97621,919
22467,2,76557,319
41324,9,55992,1086
35849,10,93695,1219
9843,3,25374,1975
26980,9,48567,1398
47310,2,62675,61
21238,9,62184,663
16331,3,38604,1267
41969,10,14954,1680
10708,8,84147,192
17631,5,36339,181
17921,4,65144,1991
10067,9,16126,1818
44022,9,31095,985
49747,1,79525,214
36394,10,82809,407
48991,10,11055,1583
17968,10,69353,1909
48055,6,92788,1741
19892,9,42032,389
1648,5,33332,375
38558,10,31826,501
43832,10,27060,1776
49514,1,40957,5
2938,3,90578,679
18713,1,53806,1440
24532,9,11142,1810
4938,5,22634,459
27597,5,62183,495
17638,8,42137,194
4878,4,74089,1416
43151,4,51650,1609
12541,4,33327,1298
32620,6,37337,625
733,10,20815,743
18905,7,48678,590
32891,8,74736,171
5065,8,71341,222
17992,5,75785,1646
2471,2,62697,2046
19652,6,84097,262
27523,8,55197,624
35157,9,69688,898
5817,5,36024,1309
34913,1,15549,1590
37223,5,52722,1273
11489,2,56913,1018
23789,2,42965,743
46786,5,94280,742
38639,7,60314,1091
30593,5,97628,1471
48854,4,92634,1759
22970,2,46308,1286
25974,7,99613,89
21041,8,93141,299
14861,4,75100,670
14987,2,91095,1351
14050,10,28958,695
41248,8,23017,2032
24186,7,19526,674
1018,4,18960,1710
24371,7,81514,857
36313,10,25068,317
18636,2,75335,809
32757,10,73381,241
4667,4,12393,404
21550,8,16437,1444
43750,6,34415,1270
33615,1,74468,1125
45171,5,15075,1410
6036,9,14931,849
25363,8,45648,570
42529,5,21671,551
8979,1,82438,977
972,3,22978,339
12262,2,12315,2100
13594,1,90282,357
10088,2,69533,1347
12943,10,14765,352
23988,1,91597,925
5339,3,89342,1437
17626,1,47202,1509
17881,7,17592,199
29298,8,56020,338
44947,5,44159,1618
9470,6,55687,456
33114,4,64982,343
17863,3,26166,1156
36164,2,67598,1383
22044,3,50624,1430
46596,5,96048,1566
27871,10,64149,375
11512,1,46699,1509
39128,8,82596,63
23869,7,11908,1588
31578,3,66529,591
4736,10,94809,1061
21539,8,60529,1244
14268,9,58334,1603
5175,2,75480,1709
26771,2,15156,354
46582,6,59392,554
45588,9,58653,1141
14557,10,99860,1383
44948,2,14785,474
13493,4,63795,1545
27301,7,86055,1504
7746,4,85944,249
19830,9,67365,1792
43083,9,41616,548
24644,5,25462,2098
787,9,12033,389
42958,10,43031,2029
26840,6,17263,266
20867,7,83952,322
1049,4,40296,17
45179,4,91540,575
44754,8,94340,1373
19829,9,99493,1026
11279,2,49668,77
33060,8,88600,62
12209,8,53030,877
26964,4,67941,1921
15522,1,49688,1790
4726,7,64605,353
33958,7,58941,2087
11097,5,75275,736
28392,3,79153,829
11347,9,28414,1506
27047,9,89835,1452
14343,7,11513,1032
47445,3,50950,1021
16963,10,36779,1983
35318,8,41934,587
10926,6,33241,866
9960,6,28159,1314
47242,4,95179,852
48448,9,82812,634
18847,9,60781,1721
10748,10,46186,22
938,10,60765,714
31465,4,89024,372
8706,1,23481,585
24054,5,25001,1775
42832,10,76667,1688
44151,4,75294,1719
19759,10,42372,502
19149,8,32299,97
20665,3,82518,2034
16250,1,98350,1795
4501,1,50979,308
31301,2,99981,1027
43754,9,49067,1798
12589,10,92493,985
17708,2,69070,759
21888,6,52345,539
41358,6,59769,1939
32615,1,80662,1270
21387,1,11240,1988
45146,5,43790,1802
17257,6,38213,1613
32596,9,72824,1396
32828,1,89853,827
16451,6,56351,1548
25087,2,44568,1289
30578,5,27107,1982
8096,7,94918,1902
49171,1,64015,379
48066,1,31249,1305
35814,1,14217,1909
22378,7,98721,1130
1764,3,52370,466
9704,10,52825,1493
6865,10,81205,1375
17333,8,21223,2088
31889,8,71571,1462
44490,2,56470,1666
15526,6,37173,1636
23779,4,13251,2074
28525,7,49698,1029
7614,4,24986,646
24644,10,24993,138
24326,7,62336,40
47369,8,78233,667
26278,10,78107,1011
4011,3,59046,9
29930,9,26881,1869
26417,4,31532,2033
24360,10,28760,245
35709,1,69141,330
39891,9,24488,1416
3813,2,65242,1509
8162,9,51982,571
45252,3,23985,1159
33991,4,29834,76
37935,7,32737,88
20408,4,24287,408
38611,5,43081,1176
3286,7,60359,1259
21672,1,54943,1467
28683,3,30777,94
31604,4,75864,85
2513,10,76976,1556
41268,3,20784,759
31221,8,26346,411
30476,4,97352,1273
42800,4,26287,778
13349,10,55590,1344
42879,9,16918,1091
37796,2,16230,925
16521,9,38118,1989
48603,8,24762,1180
30664,7,54190,956
11329,9,71090,912
28159,1,70013,1914
11681,6,71278,1123
13031,8,79716,282
34352,3,53491,86
48502,7,57572,1245
36146,3,69808,168
45140,3,24811,272
32131,3,39610,1259
24092,6,38343,418
44837,1,11458,1018
7767,1,73020,1725
33354,8,26725,686
41245,10,32285,1555
35964,6,82788,2045
25784,10,75870,960
36471,2,82556,919
13218,2,62057,498
45233,7,13712,1108
41781,7,95764,1434
10996,5,33521,1017
25850,5,48524,1085
10470,10,17691,1220
1427,3,19201,571
46998,7,64457,790
39603,7,32657,1900
17888,6,33821,807
39781,8,66125,1654
9952,9,47744,1816
19425,2,15595,449
48662,4,97063,87
44523,5,42053,2005
21223,5,73730,1604
7270,5,81568,2062
39388,2,85495,617
10598,9,53124,1662
12151,8,66727,68
42740,9,25351,762
27450,8,81312,1798
17776,9,41104,1504
45675,9,85938,1217
37024,4,44551,220
31188,1,71119,1756
21068,9,97665,1057
42303,6,63859,1762
48505,4,42454,1067
20201,10,20231,1554
4316,9,13925,403
38873,7,40081,1972
38965,5,23086,1264
31738,6,37921,1363
45662,3,42152,713
29009,7,77295,1935
15716,1,74779,1642
5306,5,60723,79
41186,2,93244,1223
122,3,57854,1414
5391,6,71982,720
31871,7,36090,524
40742,3,24880,1840
12542,10,61987,382
7892,3,25313,206
39592,3,97034,1172
18941,8,98657,1381
2217,7,90244,1535
33404,6,24676,1232
22751,6,83080,957
12187,2,35340,1602
35867,5,77729,257
15644,3,35655,1061
15863,3,68252,1266
47786,3,20068,2086
45658,7,95775,1609
26588,9,46143,200
43517,9,28068,708
17052,3,69507,1934
44752,10,12965,816
35016,4,46708,1348
44900,10,14986,268
46921,5,86096,879
32988,5,61899,524
11686,1,69727,619
9422,8,30232,1066
25989,6,46366,1005
44127,5,32265,1815
47548,7,28479,1094
25813,10,80498,397
37044,6,14417,238
37419,5,39383,1140
48928,1,51044,544
36525,2,56692,129
12268,6,24710,887
48865,1,53048,946
48005,5,32770,171
27954,10,71857,1757
27029,9,97050,764
19073,6,38415,1194
425,8,38319,262
21016,10,79180,1699
5231,3,29204,1045
1616,5,97131,1066
2262,5,21601,860
5894,9,89649,1195
15766,6,60028,326
6680,3,33172,884
5087,8,56621,1643
2505,1,74146,1719
1074,1,77675,362
12369,10,73359,1996
15259,4,13968,227
48683,5,73090,997
43147,2,64213,2012
43776,6,65545,210
40149,3,86799,1634
48552,6,40529,441
23049,1,15077,1777
33453,2,43306,1042
49139,6,64644,484
47401,8,87500,1652
27372,10,51674,860
25709,4,33186,694
18427,9,56370,572
44552,7,20410,115
30106,9,17918,775
43235,7,93622,267
42323,1,36120,1226
40747,3,62618,328
21896,7,80955,1727
10429,1,37183,212
22539,10,15208,912
1547,8,36876,241
16118,3,65972,1354
12098,6,29588,1963
43397,1,66248,1592
1294,4,75683,1400
36546,5,36485,1762
28694,9,53845,1133
20969,6,44830,1183
41028,2,31829,297
35555,5,31130,695
27298,2,40055,543
21487,6,85283,1308
16105,5,71373,702
17014,3,70011,49
49826,6,56202,44
13768,2,40188,1895
17329,10,82730,1413
38428,8,15638,532
45001,9,87568,1907
29840,1,24685,272
17442,3,54229,1359
